	Aniline	Aryl Halide	Ligand	Base	Additive	Product	One Hot Encoding	Number of Compounds	Reaction SMILES	Yield
974	Cc1ccc(cc1)N	FC(c1ccc(cc1)Br)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	COC(=O)c1noc(c1)c1ccco1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 3 12 15 35 44	50	FC(c1ccc(cc1)Br)(F)F.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.2700233561
975	Cc1ccc(cc1)N	Clc1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc(cc1)c1conc1	Cc1ccc(cc1)Nc1cccnc1	0 2 3 23 27 28	50	c1ccc(cc1)c1conc1.Clc1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.6847251073999999
976	Cc1ccc(cc1)N	COc1ccc(cc1)Br	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc(cc1)c1nocc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 3 17 18 30 37	50	c1ccc(cc1)c1nocc1.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.COc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.5090618574
977	Cc1ccc(cc1)N	Clc1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN1CCCN2C1=NCCC2	c1ccc(cc1)c1conc1	Cc1ccc(cc1)Nc1cccnc1	0 2 13 23 27 28	50	c1ccc(cc1)c1conc1.CN1CCCN2C1=NCCC2.Clc1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1cccnc1	0.2830443344
978	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN1CCCN2C1=NCCC2	COC(=O)c1noc(c1)c1cccs1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 2 13 15 32 39	50	FC(c1ccc(cc1)I)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4024019595
979	Cc1ccc(cc1)N	Clc1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	Cc1ccno1	Cc1ccc(cc1)Nc1ccccn1	0 1 5 9 19 42	50	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccno1.Clc1ccccn1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccccn1	0.2249487977
980	Cc1ccc(cc1)N	COc1ccc(cc1)Br	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	c1ccc2c(c1)noc2	COc1ccc(cc1)Nc1ccc(cc1)C	0 17 18 19 37 46	50	c1ccc2c(c1)noc2.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.COc1ccc(cc1)Br>>COc1ccc(cc1)Nc1ccc(cc1)C	0.0677799041
981	Cc1ccc(cc1)N	Clc1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	c1ccc2c(c1)noc2	Cc1ccc(cc1)Nc1ccccn1	0 1 5 13 18 46	50	c1ccc2c(c1)noc2.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Clc1ccccn1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccccn1	0.1403184959
982	Cc1ccc(cc1)N	FC(c1ccc(cc1)Cl)(F)F	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1onc(c1)n1cccc1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 3 9 11 15 47	50	FC(c1ccc(cc1)Cl)(F)F.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.2579234273
983	Cc1ccc(cc1)N	Ic1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	CCOC(=O)c1conc1	Cc1ccc(cc1)Nc1ccccn1	0 5 13 14 18 24	50	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Ic1ccccn1.Cc1ccc(cc1)N.CCOC(=O)c1conc1>>Cc1ccc(cc1)Nc1ccccn1	0.5115306518
984	Cc1ccc(cc1)N	Brc1ccccn1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN(C(=NC(C)(C)C)N(C)C)C	COC(=O)c1ccno1	Cc1ccc(cc1)Nc1ccccn1	0 2 5 6 7 19	50	CN(C(=NC(C)(C)C)N(C)C)C.Brc1ccccn1.Cc1ccc(cc1)N.COC(=O)c1ccno1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1ccccn1	0.0670333147299999
985	Cc1ccc(cc1)N	COc1ccc(cc1)Br	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1onc(c1)OC	COc1ccc(cc1)Nc1ccc(cc1)C	0 2 17 19 37 38	50	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)Br.CCOC(=O)c1onc(c1)OC>>COc1ccc(cc1)Nc1ccc(cc1)C	0.2350114845
986	Cc1ccc(cc1)N	FC(c1ccc(cc1)Br)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1onc(c1)C	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 3 12 15 43 44	50	FC(c1ccc(cc1)Br)(F)F.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.2835051675
987	Cc1ccc(cc1)N	CCc1ccc(cc1)Br	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 3 10 12 26 40	50	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6055316321
988	Cc1ccc(cc1)N	Brc1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1ccon1	Cc1ccc(cc1)Nc1ccccn1	0 3 5 6 18 20	50	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Brc1ccccn1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1ccon1>>Cc1ccc(cc1)Nc1ccccn1	0.08008432112
989	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN1CCCN2C1=NCCC2	Fc1cccc(c1c1ccno1)F	CCc1ccc(cc1)Nc1ccc(cc1)C	0 8 10 12 13 29	50	Fc1cccc(c1c1ccno1)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.7395398123
990	Cc1ccc(cc1)N	COc1ccc(cc1)Cl	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	Cc1ccon1	COc1ccc(cc1)Nc1ccc(cc1)C	0 9 16 17 19 25	50	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccon1.Cc1ccc(cc1)N.COc1ccc(cc1)Cl>>COc1ccc(cc1)Nc1ccc(cc1)C	0.0043718103999999
991	Cc1ccc(cc1)N	COc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1conc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 3 12 14 17 41	50	Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.COc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1conc1>>COc1ccc(cc1)Nc1ccc(cc1)C	0.0628612083899999
992	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	COC(=O)c1noc(c1)c1ccco1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 3 8 10 12 35	50	Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6423525690999999
993	Cc1ccc(cc1)N	Ic1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	c1ccc(cc1)c1nocc1	Cc1ccc(cc1)Nc1ccccn1	0 5 13 18 24 30	50	c1ccc(cc1)c1nocc1.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Ic1ccccn1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccccn1	0.9538648822
994	Cc1ccc(cc1)N	CCc1ccc(cc1)Br	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1noc(c1)c1ccccc1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 3 10 12 26 33	50	Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6456169067
995	Cc1ccc(cc1)N	Ic1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	c1ccc(cc1)c1conc1	Cc1ccc(cc1)Nc1ccccn1	0 5 13 18 24 27	50	c1ccc(cc1)c1conc1.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Ic1ccccn1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccccn1	0.9999999
996	Cc1ccc(cc1)N	Ic1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	COC(=O)c1ccno1	Cc1ccc(cc1)Nc1cccnc1	0 3 7 12 23 36	50	Ic1cccnc1.Cc1ccc(cc1)N.COC(=O)c1ccno1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.131837798
997	Cc1ccc(cc1)N	Brc1cccnc1	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1ccon1	Cc1ccc(cc1)Nc1cccnc1	0 3 9 20 21 23	50	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Brc1cccnc1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1ccon1>>Cc1ccc(cc1)Nc1cccnc1	0.0
998	Cc1ccc(cc1)N	Ic1ccccn1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN1CCCN2C1=NCCC2	c1ccc2c(c1)noc2	Cc1ccc(cc1)Nc1ccccn1	0 5 12 13 24 46	50	c1ccc2c(c1)noc2.CN1CCCN2C1=NCCC2.Ic1ccccn1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccccn1	0.7878970759
999	Cc1ccc(cc1)N	COc1ccc(cc1)Br	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN1CCCN2C1=NCCC2	COC(=O)c1noc(c1)c1ccco1	COc1ccc(cc1)Nc1ccc(cc1)C	0 12 13 17 35 37	50	CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.COc1ccc(cc1)Br>>COc1ccc(cc1)Nc1ccc(cc1)C	0.3772387007
1000	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1onc(c1)C	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 3 12 15 39 43	50	FC(c1ccc(cc1)I)(F)F.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4018124320000001
1001	Cc1ccc(cc1)N	COc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN1CCCN2C1=NCCC2	c1ccc(cc1)c1conc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 2 13 17 27 41	50	c1ccc(cc1)c1conc1.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4932388819
1002	Cc1ccc(cc1)N	Brc1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1	Cc1ccc(cc1)Nc1cccnc1	0 2 3 21 23 40	50	c1ccc(cc1)CN(c1ccno1)Cc1ccccc1.Brc1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.5220286143
1003	Cc1ccc(cc1)N	FC(c1ccc(cc1)Br)(F)F	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	c1ccc2c(c1)noc2	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 15 18 19 44 46	50	c1ccc2c(c1)noc2.FC(c1ccc(cc1)Br)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.05800095284
1004	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1ccon1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 2 8 10 19 20	50	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCc1ccc(cc1)I.CCOC(=O)c1ccon1>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.5815311301
1005	Cc1ccc(cc1)N	Ic1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc(cc1)c1nocc1	Cc1ccc(cc1)Nc1ccccn1	0 3 5 9 24 30	50	c1ccc(cc1)c1nocc1.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Ic1ccccn1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccccn1	0.127214048
1006	Cc1ccc(cc1)N	CCc1ccc(cc1)Br	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	COC(=O)c1ccno1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 7 10 18 19 26	50	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.COC(=O)c1ccno1.CCc1ccc(cc1)Br>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.4792550874
1007	Cc1ccc(cc1)N	Brc1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1noc(c1)c1ccccc1	Cc1ccc(cc1)Nc1cccnc1	0 2 3 21 23 33	50	Brc1cccnc1.Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.2262644976
1008	Cc1ccc(cc1)N	COc1ccc(cc1)Br	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1ccno1	COc1ccc(cc1)Nc1ccc(cc1)C	0 3 17 18 37 42	50	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccno1.Cc1ccc(cc1)N.COc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.164358293
1009	Cc1ccc(cc1)N	Clc1ccccn1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN(C(=NC(C)(C)C)N(C)C)C	c1ccc(cc1)c1ccno1	Cc1ccc(cc1)Nc1ccccn1	0 1 5 12 19 48	50	c1ccc(cc1)c1ccno1.CN(C(=NC(C)(C)C)N(C)C)C.Clc1ccccn1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccccn1	0.3200160024
1010	Cc1ccc(cc1)N	COc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1ccon1	COc1ccc(cc1)Nc1ccc(cc1)C	0 12 17 19 20 41	50	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.COc1ccc(cc1)I.CCOC(=O)c1ccon1>>COc1ccc(cc1)Nc1ccc(cc1)C	0.3424307349
1011	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc2c(c1)onc2	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 3 12 15 39 49	50	c1ccc2c(c1)onc2.FC(c1ccc(cc1)I)(F)F.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4270251629
