	One Hot Encoding	Number of Compounds	Yield
2905	0 5 12 13 24 34	50	0.8872522624
2906	0 2 3 16 17 42	50	0.0
2907	0 2 3 23 28 30	50	0.09147761663
2908	0 5 6 18 19 34	50	0.6650686068999999
2909	0 2 3 10 26 29	50	0.2120587604
2910	0 3 8 10 12 47	50	0.6927632316000001
2911	0 5 13 18 24 40	50	0.8410193793
2912	0 3 18 21 23 48	50	0.2625688388
2913	0 2 11 13 15 47	50	0.1521649465
2914	0 18 19 23 28 30	50	0.4930997149
2915	0 2 3 16 17 43	50	0.00380918213
2916	0 3 5 6 9 43	50	0.37654457909999994
2917	0 3 15 18 35 39	50	0.4011142329
2918	0 3 5 12 24 38	50	0.7828452045000001
2919	0 2 3 15 44 48	50	0.08742546332000001
2920	0 3 18 23 27 28	50	0.6876495224
2921	0 13 17 18 33 37	50	0.4621141257
2922	0 3 16 17 18 38	50	0.03120933892
2923	0 9 19 23 28 38	50	0.08905135223999999
2924	0 5 6 12 19 22	50	0.1626033077
2925	0 2 5 6 19 49	50	0.1953099508
2926	0 3 12 15 39 48	50	0.09546870881000001
2927	0 9 19 23 36 47	50	0.4100150742000001
2928	0 10 18 19 26 32	50	0.5517541483
2929	0 9 11 13 15 49	50	0.1897711675
2930	0 1 2 3 5 43	50	0.5508984272
2931	0 3 12 16 17 30	50	0.005180788699999999
2932	0 2 3 5 6 33	50	0.7506901132999999
2933	0 3 12 23 28 48	50	0.06753074013999999
2934	0 13 17 18 37 43	50	0.49614380090000004
2935	0 9 13 14 21 23	50	0.1251722888
2936	0 5 9 19 24 32	50	0.3938981845
2937	0 1 3 5 9 42	50	0.1398755594
2938	0 12 13 17 33 41	50	0.4953018855
2939	0 1 5 13 14 18	50	0.40215764060000003
2940	0 12 16 17 19 43	50	0.0
2941	0 3 7 15 18 44	50	0.10723426109999999
2942	0 10 18 19 26 34	50	0.5719204969
2943	0 9 10 13 31 49	50	0.051638012270000005
2944	0 3 5 6 12 32	50	0.7822401013
2945	0 2 11 13 15 32	50	0.02565604497
2946	0 12 13 14 17 37	50	0.1537805239
2947	0 5 6 13 18 49	50	0.8368183531000001
2948	0 3 18 20 21 23	50	0.0
2949	0 9 13 17 33 37	50	0.09540244592
2950	0 3 10 12 31 48	50	0.043373102530000006
2951	0 10 12 19 26 34	50	0.5797813079999999
2952	0 2 5 19 24 45	50	0.6860611462999999
2953	0 9 16 17 19 34	50	0.3922831543000001
2954	0 3 10 12 27 31	50	0.03848767902
2955	0 2 10 19 26 32	50	0.3520097749
2956	0 3 9 15 33 44	50	0.16252387980000002
2957	0 5 6 13 18 33	50	0.8442429873
2958	0 3 12 15 30 44	50	0.3241068171
2959	0 12 13 23 36 46	50	0.266793303
2960	0 2 3 4 5 24	50	0.7976966370999999
2961	0 2 13 15 39 46	50	0.3956647024
2962	0 2 3 10 26 47	50	0.6714890203
2963	0 3 9 10 31 43	50	0.00960810012
2964	0 2 3 10 26 27	50	0.2331600153
2965	0 9 13 23 36 43	50	0.4601420049
2966	0 1 5 12 13 38	50	0.7100136700999999
2967	0 3 9 10 30 31	50	0.09085602443000004
2968	0 13 15 18 29 39	50	0.4624961136
2969	0 10 13 18 26 43	50	0.8659757821999999
2970	0 2 3 23 28 33	50	0.0
2971	0 7 17 18 19 41	50	0.35199694010000004
2972	0 4 13 15 18 44	50	0.34912312110000004
2973	0 10 12 19 26 33	50	0.5900727735
2974	0 3 4 12 17 41	50	0.4836396181
2975	0 3 9 23 28 35	50	0.031690993310000005
2976	0 3 5 6 9 27	50	0.17087564859999999
2977	0 3 4 9 10 31	50	0.1030004263
2978	0 9 16 17 19 43	50	0.0
2979	0 2 4 8 10 19	50	0.5765452227000001
2980	0 11 12 15 19 45	50	0.24273586670000002
2981	0 5 6 12 13 35	50	0.8752908706
2982	0 3 8 10 12 49	50	0.5929246641
2983	0 7 10 13 18 31	50	0.16128237909999998
2984	0 2 13 23 36 45	50	0.9265898323
2985	0 13 18 21 23 45	50	0.8948065113
2986	0 1 5 9 13 35	50	0.2548313253
2987	0 9 13 17 37 47	50	0.09508784567
2988	0 3 12 17 37 48	50	0.12592787
2989	0 7 9 13 15 39	50	0.1890594075
2990	0 9 13 17 25 37	50	0.1482994008
2991	0 5 6 12 13 25	50	0.9303255731
2992	0 3 9 23 36 45	50	0.30871129410000003
2993	0 10 12 13 26 33	50	0.7071411310000001
2994	0 3 9 23 28 48	50	0.07787908452
2995	0 5 6 9 19 22	50	0.185257144
2996	0 13 18 23 35 36	50	0.7934654648999999
2997	0 11 13 15 18 29	50	0.17841783879999998
2998	0 2 3 11 15 38	50	0.06891124522000001
2999	0 9 13 21 23 49	50	0.1025341715
3000	0 5 13 18 22 24	50	0.7086807008
3001	0 8 9 10 13 35	50	0.3816631108
3002	0 13 17 18 38 41	50	0.4252654707
3003	0 3 9 23 36 42	50	0.149442896
3004	0 13 14 17 18 41	50	0.19403207050000001
3005	0 2 8 10 13 22	50	0.5159026959999999
3006	0 12 15 19 30 44	50	0.48480547399999996
3007	0 12 19 22 23 36	50	0.276789971
3008	0 2 19 23 36 46	50	0.06702513015
3009	0 7 9 13 23 28	50	0.06131625875
3010	0 3 5 6 12 30	50	0.8793113193000001
3011	0 2 17 19 32 37	50	0.2054633014
3012	0 2 3 16 17 25	50	0.0
3013	0 12 13 17 29 37	50	0.3109780796
3014	0 12 16 17 19 27	50	0.0
3015	0 2 8 10 19 25	50	0.8393941968
3016	0 10 12 19 26 49	50	0.3852322666
3017	0 3 11 12 15 32	50	0.02008708666
3018	0 9 10 13 31 42	50	0.025479717949999998
3019	0 2 5 19 24 42	50	0.4633728613000001
3020	0 2 3 7 17 37	50	0.04778365800000002
3021	0 3 18 23 29 36	50	0.2346293461
3022	0 8 9 10 13 27	50	0.2343579167000001
3023	0 2 3 17 27 37	50	0.1388581248
3024	0 1 2 3 5 33	50	0.7422961906000001
3025	0 3 15 18 38 44	50	0.35805522580000004
3026	0 9 15 19 33 39	50	0.3739576088
3027	0 17 18 19 41 43	50	0.4369560153
3028	0 1 5 12 13 40	50	0.7224358198
3029	0 16 17 18 19 30	50	0.01102452884
3030	0 9 19 23 28 40	50	0.0
3031	0 7 8 10 18 19	50	0.5062222145999999
3032	0 3 12 16 17 34	50	0.07206982067
3033	0 12 13 21 23 47	50	0.7695155975
3034	0 3 17 18 41 45	50	0.4335721014
3035	0 1 5 18 19 47	50	0.6460204453999999
3036	0 3 12 16 17 45	50	0.00297246729
3037	0 11 13 15 18 27	50	0.2605284451
3038	0 2 3 5 6 43	50	0.6325759385
3039	0 2 3 7 11 15	50	0.03449624718
3040	0 1 2 5 13 47	50	0.7841262052000001
3041	0 1 2 5 13 35	50	0.47184158159999995
3042	0 9 19 20 21 23	50	0.2655730378
3043	0 17 18 19 27 41	50	0.5519349187
3044	0 3 9 23 36 46	50	0.09676524882
3045	0 13 18 23 34 36	50	0.8163071985000001
3046	0 3 9 17 34 37	50	0.4450757189
3047	0 13 15 18 39 40	50	0.3935756061
3048	0 9 13 17 41 47	50	0.17339877680000002
3049	0 2 13 23 28 32	50	0.0144008073
3050	0 2 4 15 19 44	50	0.3330841773
3051	0 5 18 19 24 40	50	0.6013886073
3052	0 1 5 12 14 19	50	0.0
3053	0 2 13 17 29 41	50	0.4901475041
3054	0 1 2 5 19 49	50	0.13791000960000002
3055	0 2 5 13 22 24	50	0.6335128600000001
3056	0 3 7 12 16 17	50	0.0052876270000000005
3057	0 7 10 12 19 26	50	0.10367292939999999
3058	0 1 2 5 19 48	50	0.2460602271
3059	0 3 18 23 36 42	50	0.2304134387
3060	0 3 10 18 26 35	50	0.6557301901
3061	0 5 9 13 22 24	50	0.2802951353
3062	0 9 17 19 37 43	50	0.139769471
3063	0 3 8 10 18 33	50	0.6460187181000001
3064	0 3 10 18 31 49	50	0.05628261366
3065	0 4 5 6 12 19	50	0.6253871196
3066	0 2 5 13 24 30	50	0.9414846732
3067	0 9 15 19 34 44	50	0.3084474943
3068	0 13 18 21 23 40	50	0.5595219042
3069	0 3 5 18 24 48	50	0.3658798902000001
3070	0 2 3 23 35 36	50	0.5025936964000001
3071	0 2 3 15 27 39	50	0.138481868
3072	0 13 17 18 27 37	50	0.49398656490000004
3073	0 2 8 10 19 45	50	0.7861961970999999
3074	0 3 5 6 9 45	50	0.2875149591
3075	0 1 2 5 19 27	50	0.17316822599999998
3076	0 3 5 6 12 27	50	0.2595507424
3077	0 2 5 13 14 24	50	0.3568280094
3078	0 2 3 17 29 37	50	0.14898420210000002
3079	0 8 9 10 19 47	50	0.3739742705
3080	0 1 3 5 9 20	50	0.0
3081	0 9 13 15 33 39	50	0.3883428513
3082	0 12 13 17 32 37	50	0.3698776703
3083	0 3 9 15 39 49	50	0.3589724622
3084	0 1 3 5 9 30	50	0.1059565991
3085	0 3 5 6 12 40	50	0.4720893463000001
3086	0 4 12 17 19 37	50	0.38496794240000004
3087	0 3 5 6 18 25	50	0.6314714159
3088	0 2 3 11 15 25	50	0.01261091862
3089	0 5 6 7 18 19	50	0.5430595243999999
3090	0 5 12 13 24 35	50	0.8961417594
3091	0 2 5 19 24 40	50	0.5603747384000001
3092	0 2 7 10 13 31	50	0.023732216490000003
3093	0 3 5 6 7 12	50	0.1993006899
3094	0 5 9 19 24 42	50	0.4337501152
3095	0 1 5 12 19 32	50	0.5801064054999999
3096	0 2 4 13 17 41	50	0.5021013597
3097	0 8 10 13 18 27	50	0.8115116736
3098	0 3 17 18 41 42	50	0.1829616546
3099	0 2 3 23 32 36	50	0.4577046106
3100	0 3 10 18 26 30	50	0.833036144
3101	0 4 10 12 13 26	50	0.7503674067999999
3102	0 3 12 23 28 35	50	0.00970209889
3103	0 5 9 14 19 24	50	0.015307683740000001
3104	0 2 3 17 30 37	50	0.5317975334
3105	0 2 3 4 10 26	50	0.6180395318
3106	0 7 12 17 19 41	50	0.3524488191
3107	0 5 6 12 13 42	50	0.8882757823999999
3108	0 9 13 23 29 36	50	0.1638360507
3109	0 2 10 13 26 30	50	0.8039591728000001
3110	0 2 14 19 23 36	50	0.0140959558
3111	0 5 6 12 13 45	50	0.9105627031999999
3112	0 1 2 5 13 22	50	0.4818783868
3113	0 2 3 7 8 10	50	0.1443785417
3114	0 7 9 13 16 17	50	0.0
3115	0 13 15 18 39 45	50	0.4958296909
3116	0 2 3 23 28 49	50	0.1334689497
3117	0 3 9 17 27 41	50	0.05971176669
3118	0 2 19 23 28 29	50	0.01726024029
3119	0 2 8 10 19 49	50	0.3989470015
3120	0 2 13 23 28 43	50	0.023106188540000003
3121	0 12 16 17 19 42	50	0.0
3122	0 9 11 14 15 19	50	0.007575191240000002
3123	0 9 10 19 22 26	50	0.033391365150000005
3124	0 2 13 15 33 39	50	0.4520399384000001
3125	0 2 19 23 32 36	50	0.5526466335
3126	0 12 17 19 37 46	50	0.03378377543
3127	0 5 9 13 24 33	50	0.6269909879
3128	0 13 16 17 18 20	50	0.007239681869999999
3129	0 11 12 13 15 29	50	0.1351164782
3130	0 2 13 14 15 44	50	0.24401655390000002
3131	0 9 19 21 23 33	50	0.19132812859999998
3132	0 3 17 18 29 41	50	0.1594900479
3133	0 13 17 18 30 37	50	0.5057898439
3134	0 4 9 19 21 23	50	0.2630947521
3135	0 2 3 5 6 49	50	0.2599050807
3136	0 2 3 17 29 41	50	0.1626779165
3137	0 9 13 15 39 42	50	0.35261551090000004
3138	0 2 17 19 41 45	50	0.4540015878
3139	0 18 19 23 36 42	50	0.5465489395
3140	0 2 17 19 41 48	50	0.401396941
3141	0 2 17 19 34 41	50	0.5960099255
3142	0 3 18 21 23 32	50	0.7027327325999999
3143	0 2 15 19 35 39	50	0.34857621409999995
3144	0 2 19 23 28 43	50	0.01517636561
3145	0 2 13 16 17 47	50	0.011268786270000001
3146	0 10 12 19 31 46	50	0.035492844520000004
3147	0 2 13 15 22 44	50	0.2706341711
3148	0 3 9 10 14 31	50	0.0
3149	0 10 18 19 25 31	50	0.030121141119999997
3150	0 8 10 13 18 25	50	0.7963886176
3151	0 2 3 23 25 28	50	0.02241763673
3152	0 3 12 15 44 48	50	0.09714563227
3153	0 2 19 21 23 38	50	0.5327735781
3154	0 9 10 19 26 32	50	0.2299620882
3155	0 2 19 23 28 45	50	0.1248635948
3156	0 2 3 11 15 29	50	0.1047269891
3157	0 9 10 13 30 31	50	0.0467315366
3158	0 13 16 17 18 34	50	0.420580413
3159	0 1 3 5 9 22	50	0.12438351
3160	0 16 17 18 19 38	50	0.0033994205300000003
3161	0 3 5 9 24 49	50	0.23945365489999998
3162	0 12 13 23 32 36	50	0.8383843020999999
3163	0 2 13 16 17 45	50	0.00364667905
3164	0 1 5 7 9 13	50	0.14224884470000002
3165	0 18 19 21 23 42	50	0.5702971842
3166	0 8 10 12 13 42	50	0.7571719698
3167	0 1 5 13 18 30	50	0.8619439925000001
3168	0 2 3 23 36 38	50	0.6103423565
3169	0 10 12 13 26 38	50	0.5523935567
3170	0 12 13 23 28 43	50	0.03498335753
3171	0 9 13 23 27 28	50	0.09061926079
3172	0 10 12 13 29 31	50	0.06604799575999999
3173	0 5 12 13 24 43	50	0.9794800557
3174	0 3 15 18 44 49	50	0.34220885199999995
3175	0 5 6 9 19 49	50	0.131450619
3176	0 12 13 15 38 39	50	0.4048594286
3177	0 3 5 18 24 49	50	0.661445595
3178	0 9 13 21 23 38	50	0.2119444726
3179	0 2 11 15 19 29	50	0.025054893230000003
3180	0 3 12 17 41 47	50	0.4517206702
3181	0 2 13 15 34 44	50	0.3859563351
3182	0 9 16 17 19 42	50	0.0037705008399999997
3183	0 8 9 10 13 46	50	0.02902396599
3184	0 18 19 23 36 49	50	0.4728268345
3185	0 9 13 17 41 48	50	0.05140109821
3186	0 3 9 10 31 40	50	0.09734031055
3187	0 3 9 23 30 36	50	0.1929401032
3188	0 2 13 23 34 36	50	0.8619820373999999
3189	0 8 9 10 13 29	50	0.20363115269999998
3190	0 3 9 10 31 34	50	0.1326153778
3191	0 2 3 14 15 44	50	0.0297486192
3192	0 18 19 23 28 29	50	0.0766652575
3193	0 5 6 9 13 45	50	0.5651667394
3194	0 2 17 19 37 42	50	0.20368205879999998
3195	0 9 10 19 26 45	50	0.3900815943
3196	0 9 10 13 31 43	50	0.0054682989799999995
3197	0 1 5 12 13 47	50	0.8553405963999999
3198	0 13 17 18 41 42	50	0.5310447809000001
3199	0 9 13 17 25 41	50	0.2738026406
3200	0 3 8 9 10 33	50	0.7005483344
3201	0 12 13 21 23 38	50	0.7270181753999999
3202	0 11 15 18 19 30	50	0.3994694428
3203	0 2 3 10 31 47	50	0.017436502819999998
3204	0 2 7 19 23 36	50	0.2929764197
3205	0 2 4 19 21 23	50	0.5312382568999999
3206	0 3 12 21 23 29	50	0.1543456925
3207	0 13 16 17 18 33	50	0.01152603634
3208	0 3 9 14 23 28	50	0.0
3209	0 13 18 21 23 47	50	0.8007437025999999
3210	0 9 11 13 15 22	50	0.1078337463
3211	0 15 18 19 20 44	50	0.35923892399999996
3212	0 2 5 6 13 29	50	0.4106227561
3213	0 3 8 10 18 35	50	0.6667600965
3214	0 3 12 17 41 45	50	0.4527500965
3215	0 2 19 23 30 36	50	0.845566149
3216	0 3 4 18 21 23	50	0.7538356191
3217	0 3 5 6 9 35	50	0.3007960625
3218	0 5 13 18 24 46	50	0.8053864746000001
3219	0 3 10 12 30 31	50	0.05429390182
3220	0 2 11 15 19 22	50	0.0
3221	0 1 3 5 18 49	50	0.5394447324
3222	0 11 15 18 19 40	50	0.0171151259
3223	0 4 12 19 21 23	50	0.6127839379000001
3224	0 3 5 18 24 45	50	0.7322050209000001
3225	0 9 13 23 28 49	50	0.055437459560000006
3226	0 4 18 19 23 36	50	0.6240731324000001
3227	0 2 3 14 23 28	50	0.0
3228	0 12 13 21 23 45	50	0.8641285544
3229	0 12 13 23 36 49	50	0.8340919805
3230	0 13 17 18 41 46	50	0.3328584241
3231	0 9 10 13 31 34	50	0.059673930260000015
3232	0 2 5 13 24 46	50	0.7901720715999999
3233	0 12 13 14 17 41	50	0.15733873980000002
3234	0 5 18 19 24 48	50	0.8058917239
3235	0 5 6 18 19 29	50	0.6300725217
3236	0 9 13 16 17 27	50	0.0
3237	0 1 2 5 13 25	50	0.8137846659
3238	0 5 12 19 24 38	50	0.6952780108000001
3239	0 5 6 13 18 48	50	0.9291423383
3240	0 13 18 21 23 42	50	0.8202772208
3241	0 5 9 13 24 40	50	0.3073323241
3242	0 3 7 16 17 18	50	0.0184960131
3243	0 8 10 13 18 40	50	0.6392666602
3244	0 1 5 9 19 49	50	0.06819997972
3245	0 3 9 21 23 38	50	0.2771714775
3246	0 1 5 9 19 43	50	0.304254394
3247	0 17 18 19 40 41	50	0.580174464
3248	0 2 7 13 15 39	50	0.4394123378
3249	0 12 19 21 22 23	50	0.1539357697
3250	0 9 11 15 19 33	50	0.1475153907
3251	0 1 2 3 5 49	50	0.2000288675
3252	0 5 12 13 24 47	50	0.8564532689000001
3253	0 3 9 17 33 41	50	0.47598730759999996
3254	0 5 6 7 9 13	50	0.19782495740000008
3255	0 2 3 21 23 42	50	0.03679918653
3256	0 4 13 15 18 39	50	0.45906876090000004
3257	0 2 3 10 31 46	50	0.008366448879999999
3258	0 2 13 23 32 36	50	0.6979590237000001
3259	0 3 11 15 18 33	50	0.3173318055
3260	0 9 13 15 22 44	50	0.2709846988
3261	0 3 12 17 41 48	50	0.1401241706
3262	0 2 5 19 22 24	50	0.1442398425
3263	0 9 13 15 39 40	50	0.23192517829999998
3264	0 3 9 16 17 30	50	0.020640634890000002
3265	0 3 8 10 12 48	50	0.23296078899999997
3266	0 1 3 5 7 18	50	0.1818990312
3267	0 1 5 18 19 49	50	0.3803832948
3268	0 2 10 19 31 47	50	0.016669507519999998
3269	0 12 17 19 33 37	50	0.3474723042
3270	0 12 19 21 23 47	50	0.5647869884000001
3271	0 9 19 23 28 35	50	0.041439001610000005
3272	0 9 10 13 26 34	50	0.2883921229
3273	0 2 19 23 36 42	50	0.5492415457000001
3274	0 3 17 18 41 49	50	0.26912426440000004
3275	0 9 10 13 22 31	50	0.0152899949
3276	0 3 17 18 33 41	50	0.43335395
3277	0 5 6 9 13 42	50	0.5009944792000001
3278	0 5 18 19 20 24	50	0.6342879895
3279	0 2 11 15 19 47	50	0.17437349009999994
3280	0 9 19 21 23 32	50	0.2270660834
3281	0 9 11 13 15 45	50	0.1696531636
3282	0 10 12 19 31 48	50	0.0
3283	0 9 13 15 27 44	50	0.20962723949999998
3284	0 3 9 15 44 45	50	0.2321156884
3285	0 3 5 18 24 35	50	0.7573582011000001
3286	0 1 3 5 9 46	50	0.07972544214999999
3287	0 4 12 16 17 19	50	0.0035921569
3288	0 11 13 15 18 25	50	0.34966274049999996
3289	0 3 8 10 18 49	50	0.4962220517
3290	0 2 5 19 24 32	50	0.5486277737999999
3291	0 5 12 13 14 24	50	0.449389876
3292	0 2 5 7 13 24	50	0.7754677515
3293	0 12 13 17 37 48	50	0.35703895690000004
3294	0 10 13 18 25 31	50	0.038936412149999995
3295	0 7 8 10 12 19	50	0.5621933491
3296	0 11 13 15 18 32	50	0.1191198349
3297	0 4 18 19 21 23	50	0.660578891
3298	0 9 19 23 28 49	50	0.03235819119
3299	0 1 2 5 7 19	50	0.03747141461
3300	0 1 2 3 5 45	50	0.6402888238000001
3301	0 2 5 6 13 33	50	0.8264502167000001
3302	0 8 9 10 19 25	50	0.5054514481
3303	0 3 9 21 23 48	50	0.09677591971
3304	0 12 13 21 23 40	50	0.4768791361000001
3305	0 2 19 23 28 33	50	0.05956665819
3306	0 2 8 10 13 46	50	0.702716235
3307	0 5 9 19 22 24	50	0.21490595640000001
3308	0 2 5 13 24 33	50	0.9064441503
3309	0 9 11 15 19 27	50	0.14268952529999998
3310	0 9 11 13 15 25	50	0.2079893886
3311	0 2 3 23 36 43	50	0.6322469221
3312	0 1 3 5 18 25	50	0.5463079808
3313	0 2 4 11 15 19	50	0.09550418032
3314	0 3 11 12 15 49	50	0.1627214516
3315	0 11 15 18 19 20	50	0.2421309665
3316	0 3 10 12 26 45	50	0.6884924902999999
3317	0 17 18 19 30 41	50	0.5157354724000001
3318	0 9 13 23 35 36	50	0.32519414739999997
3319	0 9 13 17 22 41	50	0.1026938874
3320	0 9 17 19 41 42	50	0.13524053
3321	0 12 17 19 29 37	50	0.1221281347
3322	0 5 12 13 22 24	50	0.7795754061
3323	0 12 16 17 19 48	50	0.0
3324	0 3 11 15 18 30	50	0.34286727390000005
3325	0 2 3 23 36 46	50	0.06214566797000001
3326	0 5 6 12 19 49	50	0.43482695619999995
3327	0 1 5 9 19 25	50	0.3919022489
3328	0 9 10 19 26 27	50	0.08432863834000001
3329	0 2 3 8 10 20	50	0.1417510686
3330	0 2 13 23 27 36	50	0.8440270662
3331	0 13 18 23 28 43	50	0.041662870090000005
3332	0 5 14 18 19 24	50	0.08140819584999999
3333	0 4 12 13 17 37	50	0.5214134094
3334	0 2 11 15 19 48	50	0.03956885702
3335	0 13 18 23 28 33	50	0.33619282829999997
3336	0 3 9 17 20 37	50	0.0
3337	0 2 3 10 14 31	50	0.0
3338	0 13 15 18 38 44	50	0.3835488356
3339	0 11 13 15 18 42	50	0.23765476649999998
3340	0 5 12 19 24 47	50	0.6468104608999999
3341	0 3 9 10 22 31	50	0.14862192470000002
3342	0 3 5 12 24 35	50	0.7754678733
3343	0 13 15 18 39 43	50	0.5175674767
3344	0 3 8 9 10 35	50	0.4736333704
3345	0 3 10 18 26 33	50	0.638388463
3346	0 7 12 19 23 28	50	0.0
3347	0 12 19 23 36 45	50	0.7703264152
3348	0 4 15 18 19 39	50	0.3739782282
3349	0 9 15 19 27 39	50	0.3855067304
3350	0 1 5 12 19 46	50	0.09609943507999999
3351	0 7 9 10 19 26	50	0.048925541110000005
3352	0 3 7 12 21 23	50	0.1088559026
3353	0 12 13 21 22 23	50	0.4550180654
3354	0 2 3 10 26 43	50	0.6702083729
3355	0 3 12 23 27 28	50	0.6685191048
3356	0 3 9 23 36 40	50	0.093396983
3357	0 2 5 19 24 43	50	0.6994718927
3358	0 9 13 14 17 37	50	0.0473013199
3359	0 18 19 21 23 32	50	0.6313467167
3360	0 5 18 19 24 38	50	0.5846064001
3361	0 8 10 12 13 45	50	0.8078664078
3362	0 2 11 15 19 40	50	0.03434831672
3363	0 12 16 17 19 35	50	0.0
3364	0 2 5 6 13 45	50	0.8417796028
3365	0 9 13 23 33 36	50	0.4308223061000001
3366	0 8 10 18 19 46	50	0.3040581968
3367	0 5 9 13 24 45	50	0.6797172842000001
3368	0 12 16 17 19 47	50	0.010884945790000001
3369	0 3 9 10 25 31	50	0.04111488109
3370	0 1 5 9 13 30	50	0.3236907857
3371	0 9 15 19 39 47	50	0.34520651869999996
3372	0 3 18 23 28 45	50	0.36477242460000003
3373	0 2 10 13 31 33	50	0.00789038452
3374	0 2 13 17 41 47	50	0.4845171074
3375	0 12 13 15 34 44	50	0.3803109863
3376	0 2 15 19 39 47	50	0.36965353549999996
3377	0 2 13 16 17 49	50	0.0070725459199999985
3378	0 5 9 13 24 29	50	0.2320886991
3379	0 2 10 13 27 31	50	0.07120028255000001
3380	0 2 17 19 37 46	50	0.02004686227
3381	0 11 12 13 15 49	50	0.2290680768
3382	0 12 19 23 28 42	50	0.03551606076
3383	0 3 15 18 33 44	50	0.33920931670000004
3384	0 3 11 14 15 18	50	0.01009269411
3385	0 9 19 23 28 42	50	0.1000638892
3386	0 1 2 5 13 27	50	0.4447903411
3387	0 3 5 9 24 33	50	0.2200500964
3388	0 9 16 17 19 33	50	0.00448085745
3389	0 3 9 17 37 46	50	0.03267294839
3390	0 9 19 23 29 36	50	0.1275397423
3391	0 2 3 4 5 6	50	0.776347291
3392	0 1 5 13 18 22	50	0.4836115435
3393	0 3 12 16 17 47	50	0.00337596865
3394	0 13 15 18 40 44	50	0.2736893381
3395	0 3 18 23 28 34	50	0.6533671459999999
3396	0 13 17 18 40 41	50	0.4446296659
3397	0 1 5 9 19 47	50	0.2666040937
3398	0 3 9 15 39 48	50	0.18278686190000001
3399	0 12 13 15 32 44	50	0.3815565558
3400	0 9 13 23 36 46	50	0.05085670913
3401	0 9 13 23 36 48	50	0.17378304
3402	0 3 12 17 41 49	50	0.29852453030000003
3403	0 2 10 19 31 34	50	0.024218454599999998
3404	0 1 2 5 19 46	50	0.035479515780000005
3405	0 1 2 5 13 32	50	0.3840380593
3406	0 9 15 19 30 39	50	0.34688665420000003
3407	0 12 15 19 44 49	50	0.29899727190000003
3408	0 3 9 17 37 49	50	0.09607508598999999
3409	0 10 12 19 27 31	50	0.0
3410	0 10 18 19 26 48	50	0.6602401389000001
3411	0 3 9 16 17 48	50	0.02475057616
3412	0 2 15 19 29 44	50	0.15191011440000002
3413	0 3 12 23 28 33	50	0.0
3414	0 9 11 15 19 42	50	0.1511582189
3415	0 2 3 16 17 33	50	0.0
3416	0 2 13 17 35 41	50	0.4444845486
3417	0 18 19 23 28 34	50	0.37522573
3418	0 9 13 23 32 36	50	0.29915527329999997
3419	0 18 19 21 23 35	50	0.6307769687
3420	0 7 9 15 19 44	50	0.1758389829
3421	0 17 18 19 22 37	50	0.06683677133999999
3422	0 2 3 17 37 43	50	0.4468712072
3423	0 2 7 8 10 13	50	0.6819077029999999
3424	0 2 13 16 17 43	50	0.0
3425	0 13 18 23 28 46	50	0.0
3426	0 9 17 19 37 48	50	0.03867385769
3427	0 5 12 19 24 32	50	0.6665248144
3428	0 2 19 21 23 27	50	0.45270915159999997
3429	0 5 6 13 18 32	50	0.8129892199
3430	0 2 5 6 13 25	50	0.8947412112
3431	0 3 4 9 10 26	50	0.6172597738000001
3432	0 3 8 10 18 47	50	0.6353604944
3433	0 3 12 17 30 37	50	0.38442404659999996
3434	0 3 12 15 30 39	50	0.3460429695
3435	0 12 13 16 17 30	50	0.0081239337
3436	0 3 9 23 34 36	50	0.4101536377
3437	0 2 10 13 20 26	50	0.7529152855
3438	0 2 3 15 30 39	50	0.4478270058
3439	0 3 8 10 18 22	50	0.2222340072
3440	0 3 9 23 35 36	50	0.28277476420000003
3441	0 2 10 13 26 34	50	0.7410582410000001
3442	0 5 9 13 20 24	50	0.590740653
3443	0 3 10 18 26 34	50	0.6480559966
3444	0 2 13 23 25 36	50	0.9454981251000001
3445	0 5 9 13 24 35	50	0.5407334238
3446	0 3 9 15 39 46	50	0.09109122278
3447	0 5 9 13 14 24	50	0.1349999802
3448	0 13 16 17 18 30	50	0.01402918235
3449	0 3 5 6 12 46	50	0.1446827704
3450	0 2 3 23 28 48	50	0.07938107708
3451	0 12 19 21 23 40	50	0.4917268474
3452	0 9 13 23 28 35	50	0.036094344730000005
3453	0 2 5 19 24 38	50	0.4552130306
3454	0 1 5 18 19 27	50	0.6939495874000001
3455	0 12 13 21 23 35	50	0.7709161451000001
3456	0 1 3 5 12 38	50	0.7051359376999999
3457	0 16 17 18 19 25	50	0.006952974979999999
3458	0 3 5 12 24 32	50	0.7014060434
3459	0 1 2 3 5 30	50	0.7461155281999999
3460	0 2 17 19 37 40	50	0.167341519
3461	0 5 6 9 13 43	50	0.630697188
3462	0 10 12 19 31 47	50	0.08955312406999999
3463	0 2 3 17 33 41	50	0.5020384511
3464	0 2 19 23 28 38	50	0.027825481689999997
3465	0 9 13 17 37 45	50	0.1333632103
3466	0 7 9 17 19 41	50	0.02871965335
3467	0 3 7 9 23 28	50	0.030312739280000008
3468	0 7 9 13 15 44	50	0.17783869330000002
3469	0 9 13 15 40 44	50	0.07593500734
3470	0 1 5 9 19 30	50	0.32927760219999996
3471	0 7 13 18 21 23	50	0.7372948461
3472	0 2 5 13 24 25	50	0.9575260589
3473	0 5 6 9 19 20	50	0.494018977
3474	0 2 5 6 19 27	50	0.16255147990000002
