Aniline,Ligand,Additive,Base,Aryl halide,Product,Yield
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,c1ccc2c(c1)noc2,CN1CCCN2C1=NCCC2,COc1ccc(cc1)Cl,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.0
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,COC(=O)c1ccno1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Clc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.07147436012
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1noc(c1)C,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Clc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.638547365
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,Fc1cccc(c1c1ccno1)F,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Brc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.2798543221
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1onc(c1)C,CN(C(=NC(C)(C)C)N(C)C)C,FC(c1ccc(cc1)Cl)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.03542495517
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,COC(=O)c1noc(c1)c1cccs1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,CCc1ccc(cc1)Br,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.2216483544
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,Fc1cccc(c1c1ccno1)F,CN(C(=NC(C)(C)C)N(C)C)C,Clc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.2028381752
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,COC(=O)c1ccno1,CN(C(=NC(C)(C)C)N(C)C)C,CCc1ccc(cc1)Cl,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.0
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,CCOC(=O)c1cnoc1C,CN(C(=NC(C)(C)C)N(C)C)C,Clc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.0
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,Cc1onc(c1)n1cccc1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.47279881840000004
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,c1ccc(cc1)c1nocc1,CN(C(=NC(C)(C)C)N(C)C)C,CCc1ccc(cc1)I,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.3602889558
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,Fc1cccc(c1c1ccno1)F,CN(C(=NC(C)(C)C)N(C)C)C,Ic1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.2661192771
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,COC(=O)c1noc(c1)c1cccs1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,COc1ccc(cc1)Cl,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.0
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,Cc1ccon1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Brc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.0
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1onc(c1)C,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,CCc1ccc(cc1)Cl,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.00910655456
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,Cc1ccon1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,CCc1ccc(cc1)I,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.715462211
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,Cc1onc(c1)C,CN1CCCN2C1=NCCC2,CCc1ccc(cc1)Br,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.7306292012000001
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,c1ccc(cc1)c1conc1,CN1CCCN2C1=NCCC2,FC(c1ccc(cc1)Br)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.4146468331
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,c1ccc2c(c1)onc2,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,CCc1ccc(cc1)I,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.5052138402
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,CCOC(=O)c1onc(c1)OC,CN1CCCN2C1=NCCC2,CCc1ccc(cc1)I,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.5328001638000001
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,c1ccc2c(c1)onc2,CN(C(=NC(C)(C)C)N(C)C)C,CCc1ccc(cc1)Br,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.08384736601000001
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,c1ccc2c(c1)noc2,CN(C(=NC(C)(C)C)N(C)C)C,Brc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.3438173794
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,c1ccc(cc1)c1ccno1,CN1CCCN2C1=NCCC2,FC(c1ccc(cc1)Br)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.3721381762
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,Fc1cccc(c1c1ccno1)F,CN1CCCN2C1=NCCC2,Clc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.02019729051
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1onc(c1)C,CN1CCCN2C1=NCCC2,FC(c1ccc(cc1)Cl)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.042750833160000015
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,Cc1onc(c1)n1cccc1,CN(C(=NC(C)(C)C)N(C)C)C,Brc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.5926239712
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,CCOC(=O)c1cnoc1C,CN1CCCN2C1=NCCC2,COc1ccc(cc1)I,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.3507362546
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,CCOC(=O)c1conc1,CN(C(=NC(C)(C)C)N(C)C)C,FC(c1ccc(cc1)I)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.031419346560000005
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,c1ccc2c(c1)onc2,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,COc1ccc(cc1)I,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.2828230111
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,CCOC(=O)c1onc(c1)C,CN(C(=NC(C)(C)C)N(C)C)C,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.3703037628
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,Cc1onc(c1)C,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Clc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.1978619625
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,Cc1onc(c1)C,CN1CCCN2C1=NCCC2,Ic1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.8932312926999999
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,c1ccc(cc1)CN(c1nocc1)Cc1ccccc1,CN(C(=NC(C)(C)C)N(C)C)C,Ic1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.4657912629
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,COC(=O)c1noc(c1)c1ccco1,CN1CCCN2C1=NCCC2,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.23916357
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1noc(c1)C,CN1CCCN2C1=NCCC2,COc1ccc(cc1)Cl,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.00605197064
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,Cc1ccon1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,CCc1ccc(cc1)Cl,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.07259312325
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,c1ccc(cc1)CN(c1nocc1)Cc1ccccc1,CN1CCCN2C1=NCCC2,CCc1ccc(cc1)I,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.5576912495999999
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1onc(c1)C,CN1CCCN2C1=NCCC2,COc1ccc(cc1)Cl,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.0
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,Cc1ccon1,CN(C(=NC(C)(C)C)N(C)C)C,FC(c1ccc(cc1)Br)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.4374297776
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,CCOC(=O)c1cnoc1C,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,COc1ccc(cc1)I,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.06999679881
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,Cc1onc(c1)C,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Clc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.01779970363
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,Cc1onc(c1)C,CN1CCCN2C1=NCCC2,COc1ccc(cc1)Cl,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.01413781414
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,COC(=O)c1noc(c1)c1cccs1,CN(C(=NC(C)(C)C)N(C)C)C,Ic1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.33318069170000003
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,COC(=O)c1noc(c1)c1ccco1,CN(C(=NC(C)(C)C)N(C)C)C,CCc1ccc(cc1)I,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.5647944581000001
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,Cc1noc(c1)c1ccccc1,CN1CCCN2C1=NCCC2,Clc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.06458217991000001
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,c1ccc(cc1)CN(c1ccno1)Cc1ccccc1,CN1CCCN2C1=NCCC2,Brc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.2314100825
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,CCOC(=O)c1cnoc1C,CN(C(=NC(C)(C)C)N(C)C)C,CCc1ccc(cc1)I,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.41967364770000004
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,c1ccc(cc1)CN(c1ccno1)Cc1ccccc1,CN1CCCN2C1=NCCC2,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.08970204017000001
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,c1ccc(cc1)c1nocc1,CN(C(=NC(C)(C)C)N(C)C)C,FC(c1ccc(cc1)Cl)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.258434488
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,Cc1noc(c1)c1ccccc1,CN(C(=NC(C)(C)C)N(C)C)C,COc1ccc(cc1)Cl,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.0
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,Cc1ccno1,CN1CCCN2C1=NCCC2,COc1ccc(cc1)I,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.5010463357
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,COC(=O)c1noc(c1)c1cccs1,CN(C(=NC(C)(C)C)N(C)C)C,FC(c1ccc(cc1)Cl)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.027490744669999997
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,Cc1ccon1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Clc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.2039347896
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,CCOC(=O)c1noc(c1)C,CN(C(=NC(C)(C)C)N(C)C)C,Ic1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.4041327646
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,c1ccc(cc1)CN(c1nocc1)Cc1ccccc1,CN(C(=NC(C)(C)C)N(C)C)C,COc1ccc(cc1)Cl,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.4126452613
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,CCOC(=O)c1onc(c1)OC,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,CCc1ccc(cc1)Br,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.6278571552000001
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,Cc1ccon1,CN1CCCN2C1=NCCC2,COc1ccc(cc1)I,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.5333497035
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,COC(=O)c1ccno1,CN1CCCN2C1=NCCC2,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.1755880282
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,COC(=O)c1noc(c1)c1cccs1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.055299066970000005
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,Cc1ccon1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,FC(c1ccc(cc1)I)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.4281292825
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,Cc1noc(c1)c1ccccc1,CN(C(=NC(C)(C)C)N(C)C)C,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.1327473408
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,c1ccc(cc1)c1ccno1,CN1CCCN2C1=NCCC2,CCc1ccc(cc1)Cl,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.0
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1conc1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Clc1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.044441098930000006
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,Fc1cccc(c1c1ccno1)F,CN(C(=NC(C)(C)C)N(C)C)C,CCc1ccc(cc1)Br,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.2405265274
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,Cc1noc(c1)c1ccccc1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Ic1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.7836249844
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,CCOC(=O)c1noc(c1)C,CN1CCCN2C1=NCCC2,FC(c1ccc(cc1)Cl)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.1449254361
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,c1ccc2c(c1)onc2,CN(C(=NC(C)(C)C)N(C)C)C,COc1ccc(cc1)Br,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.1175749506
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,c1ccc(cc1)c1ccno1,CN(C(=NC(C)(C)C)N(C)C)C,COc1ccc(cc1)I,COc1ccc(NC2=CC=C(C)C=C2)cc1,0.4148980841
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,CCOC(=O)c1onc(c1)OC,CN1CCCN2C1=NCCC2,CCc1ccc(cc1)Cl,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.014425027210000003
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1noc(c1)C,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,FC(c1ccc(cc1)Cl)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.09910073167
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C,CCOC(=O)c1onc(c1)OC,CN(C(=NC(C)(C)C)N(C)C)C,Ic1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.6867316565
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,CCOC(=O)c1onc(c1)C,CN1CCCN2C1=NCCC2,Clc1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.024814156480000002
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC,c1ccc2c(c1)onc2,CN1CCCN2C1=NCCC2,Ic1cccnc1,CC(C=C1)=CC=C1Nc2cnccc2,0.7451133845
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,Cc1onc(c1)C,CN(C(=NC(C)(C)C)N(C)C)C,Ic1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.4823965662
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,CCOC(=O)c1conc1,CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C,Ic1ccccn1,CC(C=C1)=CC=C1Nc2ncccc2,0.1205269157
CC1=CC=C(N)C=C1,CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C,CCOC(=O)c1onc(c1)C,CN1CCCN2C1=NCCC2,FC(c1ccc(cc1)Cl)(F)F,FC(F)(F)c1ccc(NC2=CC=C(C)C=C2)cc1,0.04820162197
CC1=CC=C(N)C=C1,COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC,Cc1ccno1,CN1CCCN2C1=NCCC2,CCc1ccc(cc1)Cl,CCc1ccc(NC2=CC=C(C)C=C2)cc1,0.056886720610000004
